1477950101.427370,10
1477950101.565474,9
1477950101.705578,9
1477950101.863483,10
1477950102.004737,9
1477950102.149181,10
1477950102.303717,10
1477950102.510827,16
1477950102.694106,14
1477950102.814030,17
1477950102.931616,17
1477950103.047504,15
1477950103.156695,11
1477950103.261329,12
1477950103.368360,12
1477950103.475535,13
1477950103.592264,12
1477950103.702577,11
1477950103.810556,13
1477950103.917949,11
1477950104.026448,14
1477950104.131457,13
1477950104.242270,16
1477950104.389745,16
1477950104.516573,14
1477950104.640525,15
1477950104.764032,13
1477950104.874614,14
1477950104.987049,14
1477950105.093889,14
1477950105.198310,14
1477950105.302683,14
1477950105.408411,14
1477950105.512825,17
1477950105.619013,17
1477950105.735811,17
1477950105.864268,16
1477950105.979618,17
1477950106.090070,17
1477950106.201044,17
1477950106.306112,17
1477950106.415058,17
1477950106.519542,17
1477950106.625724,17
1477950106.730320,17
1477950106.848322,17
1477950106.956229,16
1477950107.060536,17
1477950107.165107,17
1477950107.269760,17
1477950107.373924,17
1477950107.479412,17
1477950107.584677,17
1477950107.689678,17
1477950107.801843,17
1477950107.911433,17
1477950108.015897,16
1477950108.120858,17
1477950108.225956,17
1477950108.330851,17
1477950108.435735,17
1477950108.540069,17
1477950108.644522,17
1477950108.755373,17
1477950108.865651,17
1477950108.970385,17
1477950109.075228,16
1477950109.179613,17
1477950109.284087,17
1477950109.388566,17
1477950109.493233,16
1477950109.598480,17
1477950109.709439,17
1477950109.819921,16
1477950109.924615,17
1477950110.029620,17
1477950110.134344,16
1477950110.249167,17
1477950110.359657,17
1477950110.512651,17
1477950110.619874,17
1477950110.730565,17
1477950110.841266,17
1477950110.945677,17
1477950111.050379,16
1477950111.154957,17
1477950111.259478,17
1477950111.364207,17
1477950111.468710,17
1477950111.573337,15
1477950111.677815,16
1477950111.788319,16
1477950111.898076,15
1477950112.002597,17
1477950112.107982,17
1477950112.212464,17
1477950112.317005,17
1477950112.421854,17
1477950112.526377,17
1477950112.630805,17
1477950112.738853,17
1477950112.862651,17
1477950112.967054,17
1477950113.071546,17
1477950113.176194,17
1477950113.281122,17
1477950113.386160,17
1477950113.495012,16
1477950113.605758,17
1477950113.709944,17
1477950113.813858,16
1477950113.917798,16
1477950114.021733,16
1477950114.125913,15
1477950114.230465,16
1477950114.335739,16
1477950114.440691,16
1477950114.548685,16
1477950114.658731,16
1477950114.765789,16
1477950114.870841,16
1477950114.975932,16
1477950115.081754,16
1477950115.186255,16
1477950115.290788,17
1477950115.395441,17
1477950115.500115,17
1477950115.610668,17
1477950115.719851,17
1477950115.824424,17
1477950115.929567,17
1477950116.034192,17
1477950116.138703,17
1477950116.243403,17
1477950116.348216,17
1477950116.453607,17
1477950116.564071,17
1477950116.675173,17
1477950116.779690,17
