1477950213.269285,11
1477950213.428019,10
1477950213.562458,11
1477950213.719068,12
1477950213.862778,11
1477950214.009191,12
1477950214.157039,10
1477950214.302992,17
1477950214.451545,15
1477950214.594618,17
1477950214.700858,17
1477950214.813396,15
1477950214.939751,15
1477950215.045424,17
1477950215.174436,14
1477950215.293179,17
1477950215.410435,13
1477950215.545651,15
1477950215.671234,16
1477950215.777900,15
1477950215.888449,15
1477950216.001812,15
1477950216.107979,13
1477950216.212352,14
1477950216.316711,17
1477950216.422259,17
1477950216.527523,17
1477950216.632262,17
1477950216.743798,17
1477950216.854950,17
1477950216.961956,17
1477950217.067167,17
1477950217.171600,16
1477950217.276019,17
1477950217.380862,17
1477950217.495270,17
1477950217.611502,17
1477950217.721178,17
1477950217.825656,17
1477950217.930500,16
1477950218.035396,17
1477950218.147182,17
1477950218.262067,17
1477950218.366655,17
1477950218.471267,17
1477950218.575854,17
1477950218.684307,17
1477950218.788794,17
1477950218.893742,17
1477950218.998711,17
1477950219.105026,17
1477950219.215816,17
1477950219.337210,17
1477950219.441926,17
1477950219.546903,17
1477950219.651979,17
1477950219.756728,17
1477950219.868025,17
1477950219.977516,17
1477950220.095953,17
1477950220.200504,17
1477950220.305468,17
1477950220.410632,17
1477950220.519467,17
1477950220.629072,17
1477950220.745354,17
1477950220.849674,17
1477950220.954091,17
1477950221.058592,17
1477950221.163454,17
1477950221.275132,17
1477950221.399601,17
1477950221.508355,17
1477950221.622964,17
1477950221.735417,17
1477950221.849630,17
1477950221.958582,17
1477950222.063627,17
1477950222.168290,17
1477950222.280017,17
1477950222.406381,17
1477950222.510926,17
1477950222.616020,17
1477950222.723844,17
1477950222.850434,17
1477950222.968278,17
1477950223.075819,17
1477950223.202318,17
1477950223.319574,17
1477950223.424507,17
1477950223.529205,17
1477950223.637724,17
1477950223.753111,17
1477950223.881639,17
1477950223.995710,17
1477950224.116353,17
1477950224.232560,17
1477950224.340731,17
1477950224.449205,17
1477950224.577762,17
1477950224.694181,17
1477950224.809028,17
1477950224.920883,17
1477950225.025868,17
1477950225.130352,17
1477950225.235256,17
1477950225.344409,16
1477950225.473992,17
1477950225.593325,17
1477950225.714490,17
1477950225.820239,17
1477950225.925062,17
1477950226.048320,17
1477950226.173916,17
1477950226.306199,17
1477950226.432063,17
1477950226.538078,17
1477950226.649907,17
1477950226.760331,17
1477950226.865458,17
1477950226.970664,17
1477950227.075862,17
1477950227.180949,17
1477950227.285944,17
1477950227.391366,17
1477950227.500820,17
1477950227.614211,17
1477950227.719002,17
1477950227.824226,17
1477950227.929507,17
1477950228.034587,17
1477950228.139290,17
1477950228.243916,17
1477950228.350602,17
1477950228.462209,17
1477950228.569621,17
1477950228.675224,17
1477950228.779720,17
1477950228.884413,17
1477950228.989086,17
1477950229.093763,17
1477950229.198505,17
1477950229.303963,17
1477950229.415806,17
1477950229.536742,17
1477950229.641311,17
1477950229.745878,17
1477950229.850238,17
1477950229.954739,17
1477950230.062512,17
1477950230.173060,17
1477950230.280103,17
1477950230.384633,17
1477950230.489729,16
1477950230.594624,17
1477950230.699697,17
1477950230.804205,17
1477950230.909487,17
1477950231.014319,17
1477950231.125055,17
1477950231.244599,17
1477950231.349092,17
1477950231.454080,17
1477950231.558701,17
1477950231.663188,17
1477950231.767697,17
1477950231.879290,17
1477950231.988594,17
1477950232.093414,17
1477950232.198380,17
1477950232.302829,17
1477950232.407547,17
1477950232.512503,17
1477950232.617573,17
1477950232.722226,17
1477950232.832291,17
1477950232.953606,17
1477950233.058582,16
1477950233.166991,17
1477950233.273888,17
1477950233.404564,17
1477950233.509418,16
1477950233.613845,17
1477950233.719191,17
1477950233.823854,17
1477950233.929851,17
1477950234.037258,17
1477950234.154754,17
1477950234.260412,17
1477950234.365480,17
1477950234.469853,17
1477950234.574141,17
1477950234.678572,17
1477950234.783018,17
1477950234.894667,17
1477950235.004965,17
1477950235.120852,17
1477950235.229896,17
1477950235.336395,17
1477950235.446362,17
1477950235.573786,17
1477950235.711826,17
1477950235.836864,17
1477950235.944063,17
1477950236.051420,17
1477950236.167964,17
1477950236.275460,16
1477950236.385346,17
1477950236.495906,17
1477950236.617728,17
1477950236.722171,17
1477950236.852707,17
1477950236.976068,17
1477950237.088954,17
1477950237.198737,17
1477950237.309632,17
1477950237.426089,17
1477950237.532721,17
1477950237.637275,16
1477950237.741880,16
1477950237.846289,16
1477950237.957688,17
1477950238.067749,16
1477950238.172206,16
1477950238.276628,15
1477950238.381399,16
1477950238.485735,16
1477950238.590307,16
1477950238.694896,16
1477950238.799341,16
1477950238.905407,16
1477950239.016025,16
1477950239.123783,16
1477950239.228115,16
1477950239.333065,16
1477950239.441564,16
1477950239.545980,16
1477950239.650375,16
1477950239.755609,16
1477950239.863387,16
1477950239.973254,16
1477950240.080965,16
1477950240.185390,16
1477950240.289595,16
1477950240.396111,16
1477950240.500602,16
1477950240.605518,16
1477950240.710396,16
1477950240.819535,16
1477950240.930606,16
1477950241.035438,16
1477950241.140462,16
1477950241.245313,16
1477950241.350777,15
1477950241.456160,16
1477950241.561927,16
1477950241.678496,16
1477950241.806865,16
1477950241.935935,16
1477950242.061423,16
1477950242.166249,16
1477950242.270794,16
1477950242.375230,16
1477950242.480950,16
1477950242.590665,16
1477950242.700748,16
1477950242.805701,16
1477950242.932252,16
1477950243.042829,16
1477950243.169905,15
1477950243.278588,16
1477950243.383893,16
1477950243.488803,16
1477950243.596362,16
1477950243.706221,16
1477950243.813068,16
1477950243.917637,16
1477950244.022135,16
1477950244.126657,16
1477950244.231275,16
1477950244.336043,16
1477950244.440971,16
1477950244.545557,17
1477950244.654258,16
