1477950157.171066,11
1477950157.343008,9
1477950157.485434,10
1477950157.628465,9
1477950157.768786,11
1477950157.919268,11
1477950158.058247,13
1477950158.204193,15
1477950158.360844,17
1477950158.503791,17
1477950158.610584,17
1477950158.720798,16
1477950158.838099,16
1477950158.943507,16
1477950159.062701,16
1477950159.174358,16
1477950159.294491,13
1477950159.401658,14
1477950159.510331,14
1477950159.635771,12
1477950159.752794,16
1477950159.857330,15
1477950159.961942,13
1477950160.066695,16
1477950160.171456,17
1477950160.281532,16
1477950160.391059,16
1477950160.498341,17
1477950160.603537,16
1477950160.708235,16
1477950160.812989,17
1477950160.917675,17
1477950161.022149,16
1477950161.126606,15
1477950161.231118,16
1477950161.339656,16
1477950161.450357,16
1477950161.557404,17
1477950161.662122,16
1477950161.766609,15
1477950161.870941,15
1477950161.975596,16
1477950162.080076,16
1477950162.187791,16
1477950162.305139,15
1477950162.410984,17
1477950162.517653,16
1477950162.622522,16
1477950162.727041,17
1477950162.832094,16
1477950162.938789,15
1477950163.044055,17
1477950163.155008,15
1477950163.266397,17
1477950163.370962,15
1477950163.475509,15
1477950163.579845,16
1477950163.684029,17
1477950163.789389,16
1477950163.894193,16
1477950163.998697,16
1477950164.107548,16
1477950164.219676,16
1477950164.324161,17
1477950164.439568,17
1477950164.543805,16
1477950164.651839,16
1477950164.760149,17
1477950164.870669,17
1477950164.975940,16
1477950165.080421,16
1477950165.184938,16
1477950165.289137,17
1477950165.393836,16
1477950165.503774,17
1477950165.608399,16
1477950165.724385,17
1477950165.832928,16
1477950165.937475,17
1477950166.042513,16
1477950166.146914,16
1477950166.251379,16
1477950166.356020,17
1477950166.462356,16
1477950166.593917,17
1477950166.698534,16
1477950166.803141,16
1477950166.914429,15
1477950167.035478,15
1477950167.139636,16
1477950167.244164,16
1477950167.348625,15
1477950167.453427,15
1477950167.558123,16
1477950167.663023,15
1477950167.767341,15
1477950167.875847,16
1477950167.987588,16
1477950168.091852,16
1477950168.212009,16
1477950168.317089,16
1477950168.422854,16
1477950168.529928,15
1477950168.634623,16
1477950168.745411,16
1477950168.864363,15
1477950168.969000,15
1477950169.073744,16
1477950169.180800,16
1477950169.287630,15
1477950169.396389,15
1477950169.506888,16
1477950169.611427,15
1477950169.715788,15
1477950169.820105,16
1477950169.925318,15
1477950170.036305,15
1477950170.142131,15
1477950170.267696,16
1477950170.383972,15
1477950170.488615,14
1477950170.593213,14
1477950170.702674,14
1477950170.813457,14
1477950170.933028,15
1477950171.037666,16
1477950171.142261,16
1477950171.246676,16
1477950171.350873,16
1477950171.466357,17
1477950171.576391,17
1477950171.681791,16
1477950171.787041,16
1477950171.891806,17
1477950171.996451,16
1477950172.100762,16
1477950172.205230,16
1477950172.310032,17
1477950172.441686,16
1477950172.555500,17
1477950172.660289,16
1477950172.768709,17
1477950172.880876,17
1477950172.992442,16
1477950173.096821,16
1477950173.201475,16
1477950173.306046,17
1477950173.410712,16
1477950173.515380,16
1477950173.624581,16
1477950173.734323,17
1477950173.839395,16
1477950173.943654,16
1477950174.048007,15
1477950174.152612,16
1477950174.257831,16
1477950174.362816,16
1477950174.467160,15
1477950174.571680,16
1477950174.691188,16
1477950174.812260,15
1477950174.917004,15
1477950175.022145,16
1477950175.126934,16
1477950175.250878,16
1477950175.355334,17
1477950175.459974,15
1477950175.568477,16
1477950175.674183,15
1477950175.780118,15
1477950175.890828,15
1477950176.011869,15
1477950176.120189,15
1477950176.227403,15
1477950176.332430,15
1477950176.437217,16
1477950176.548456,16
1477950176.658506,16
1477950176.763629,15
1477950176.886624,15
1477950176.991160,16
1477950177.096002,15
1477950177.205142,16
1477950177.312408,15
1477950177.419248,16
1477950177.526150,15
1477950177.637826,15
1477950177.742931,16
1477950177.847500,15
1477950177.954543,16
1477950178.079569,16
1477950178.184852,16
1477950178.289190,15
1477950178.393848,15
1477950178.498369,16
1477950178.602964,17
1477950178.712320,16
1477950178.834628,16
1477950178.938924,16
1477950179.044204,16
1477950179.149360,17
1477950179.255826,16
1477950179.363857,17
1477950179.480058,17
1477950179.584470,17
1477950179.701125,17
1477950179.805824,17
1477950179.909944,16
1477950180.055033,16
1477950180.183907,17
1477950180.293597,17
1477950180.406609,17
1477950180.511899,16
1477950180.616718,16
1477950180.721654,17
1477950180.826413,16
1477950180.930649,16
1477950181.035484,16
1477950181.140162,17
1477950181.251492,17
1477950181.361449,17
1477950181.466679,16
1477950181.586164,16
1477950181.708868,17
1477950181.822387,16
1477950181.927050,16
1477950182.031723,16
1477950182.136855,17
1477950182.241681,16
1477950182.355319,16
1477950182.469871,17
1477950182.574538,16
1477950182.679484,16
1477950182.783814,17
1477950182.888216,17
1477950182.998241,17
1477950183.102995,16
1477950183.207582,16
1477950183.315414,17
1477950183.426689,17
1477950183.532324,16
1477950183.637050,16
1477950183.741740,17
1477950183.846021,16
